resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20125001201S00255,산악,인명구조,20120303,103400,2012,봄,1,3,3,10,34,토요일,20120303,103500,2012,3,3,10,35,20120303,122500,2012,3,3,12,25,20120303,130000,2012,3,3,13,0,20120303,132000,2012,3,3,13,20,제주특별자치도,제주시,해안동,도시,동,152903.625,38807.2539,20,산,능선,개인(급.만성)질환,11.2,,3,90,72,,제주소방서,제주구조대,
20125002201S00135,산악,기타,20120303,103400,2012,봄,1,3,3,10,34,토요일,20120303,103500,2012,3,3,10,35,20120303,110000,2012,3,3,11,0,20120303,110000,2012,3,3,11,0,20120303,112500,2012,3,3,11,25,제주특별자치도,제주시,해안동,도시,동,152903.625,38807.2539,20,산,산기타,산악기타,11.2,,3,90,72,,서귀포소방서,서귀포구조대,
20125001201S00313,산악,인명구조,20120319,84200,2012,봄,1,3,19,8,42,월요일,20120319,84300,2012,3,19,8,43,20120319,90900,2012,3,19,9,9,20120319,94500,2012,3,19,9,45,20120319,101700,2012,3,19,10,17,제주특별자치도,서귀포시,남원읍,농촌,읍,164951.8438,37642.5547,17,산,산기타,산악기타,10.6,,2.1,290,62,,제주소방서,제주구조대,
20125004201S00089,산악,인명구조,20120324,111200,2012,봄,1,3,24,11,12,토요일,20120324,111300,2012,3,24,11,13,20120324,112000,2012,3,24,11,20,20120324,115100,2012,3,24,11,51,20120324,120200,2012,3,24,12,2,제주특별자치도,서귀포시,성산읍,농촌,읍,193812.0625,46951.875,5,산,정상,산악기타,8.5,,7.4,290,38,,동부소방서,동부구조대,
20125003201S00125,산악,인명구조,20120414,110100,2012,봄,2,4,14,11,1,토요일,20120414,110300,2012,4,14,11,3,20120414,111500,2012,4,14,11,15,20120414,115000,2012,4,14,11,50,20120414,123600,2012,4,14,12,36,제주특별자치도,제주시,애월읍,농촌,읍,144939.4063,38252.2344,12,산,정상,일반조난,13.8,,3.2,340,66,,서부소방서,서부구조대,
20125002108S00015,산악,기타,20120415,12800,2012,봄,2,4,15,1,28,일요일,20120415,12800,2012,4,15,1,28,20120415,14700,2012,4,15,1,47,20120415,25000,2012,4,15,2,50,20120415,30000,2012,4,15,3,0,제주특별자치도,서귀포시,남원읍,농촌,읍,173433.9219,29254.5293,3,산,산기타,산악기타,14.2,,1.3,290,75,,동부소방서,남원센터,
20125001110S00037,산악,인명구조,20120426,121400,2012,봄,2,4,26,12,14,목요일,20120426,122600,2012,4,26,12,26,20120426,123600,2012,4,26,12,36,20120426,142000,2012,4,26,14,20,20120426,143300,2012,4,26,14,33,제주특별자치도,제주시,구좌읍,농촌,읍,178066.3594,47766.8477,20,산,산기타,일반조난,16.2,,5.1,250,30,,동부소방서,조천센터,
20125002103S00026,산악,인명구조,20120427,163800,2012,봄,2,4,27,16,38,금요일,20120427,164200,2012,4,27,16,42,20120427,165200,2012,4,27,16,52,20120427,171700,2012,4,27,17,17,20120427,174200,2012,4,27,17,42,제주특별자치도,서귀포시,하원동,도시,동,150135.1563,27598.6406,5,산,산기타,일반조난,19.6,,1.1,140,45,,서귀포소방서,중문센터,
20125004201S00191,산악,인명구조,20120510,132600,2012,봄,2,5,10,13,26,목요일,20120510,132900,2012,5,10,13,29,20120510,134100,2012,5,10,13,41,20120510,141600,2012,5,10,14,16,20120510,143300,2012,5,10,14,33,제주특별자치도,제주시,구좌읍,농촌,읍,177193.9219,56091.7773,19,산,산기타,산악기타,19.8,,6.8,50,66,,동부소방서,동부구조대,
20125004201S00228,산악,인명구조,20120527,105300,2012,봄,2,5,27,10,53,일요일,20120527,105500,2012,5,27,10,55,20120527,111500,2012,5,27,11,15,20120527,114500,2012,5,27,11,45,20120527,120000,2012,5,27,12,0,제주특별자치도,서귀포시,성산읍,농촌,읍,194627.1094,46186.3984,4,산,정상,개인(급.만성)질환,25.1,,2.5,20,30,,동부소방서,동부구조대,
20125002201S00320,산악,인명구조,20120608,104300,2012,여름,2,6,8,10,43,금요일,20120608,105200,2012,6,8,10,52,20120608,113000,2012,6,8,11,30,20120608,115500,2012,6,8,11,55,20120608,124000,2012,6,8,12,40,제주특별자치도,서귀포시,하원동,도시,동,151576.375,33155.9766,26,산,산기타,개인(급.만성)질환,22.7,,0.9,230,88,,서귀포소방서,서귀포구조대,
20125001110S00060,산악,안전조치,20120617,104800,2012,여름,2,6,17,10,48,일요일,20120617,104900,2012,6,17,10,49,20120617,113000,2012,6,17,11,30,20120617,120500,2012,6,17,12,5,20120617,124500,2012,6,17,12,45,제주특별자치도,제주시,조천읍,농촌,읍,168858.6406,44050.7188,15,기타,기타,산악기타,23.3,,2.6,20,69,,동부소방서,조천센터,
20125001201S00888,산악,인명구조,20120623,114500,2012,여름,2,6,23,11,45,토요일,20120623,114900,2012,6,23,11,49,20120623,123000,2012,6,23,12,30,20120623,124000,2012,6,23,12,40,20120623,132300,2012,6,23,13,23,제주특별자치도,제주시,영평동,도시,동,160859.0469,42711.3789,14,산,산기타,산악기타,25.7,,2.6,270,56,,제주소방서,제주구조대,
20125001201S00913,산악,안전조치,20120627,170600,2012,여름,2,6,27,17,6,수요일,20120627,170800,2012,6,27,17,8,20120627,173400,2012,6,27,17,34,20120627,175500,2012,6,27,17,55,20120627,182000,2012,6,27,18,20,제주특별자치도,서귀포시,남원읍,농촌,읍,164951.8438,37642.5547,20,산,산기타,산악기타,22.4,,5.1,70,84,,제주소방서,제주구조대,
20125001201S00988,산악,인명검색,20120709,115100,2012,여름,3,7,9,11,51,월요일,20120709,115400,2012,7,9,11,54,20120709,123000,2012,7,9,12,30,20120709,154000,2012,7,9,15,40,20120709,170000,2012,7,9,17,0,제주특별자치도,서귀포시,대정읍,농촌,읍,130819.5391,25755.3906,41,산,산기타,일반조난,25.7,,2.7,160,78,,제주소방서,제주구조대,
20125001201S00990,산악,인명검색,20120710,85300,2012,여름,3,7,10,8,53,화요일,20120710,85300,2012,7,10,8,53,20120710,90500,2012,7,10,9,5,20120710,150000,2012,7,10,15,0,20120710,160200,2012,7,10,16,2,제주특별자치도,서귀포시,대정읍,농촌,읍,132001.4688,28104.1504,41,산,산기타,산악기타,24.8,,1.7,20,89,,제주소방서,제주구조대,
20125004201S00360,산악,인명구조,20120810,100000,2012,여름,3,8,10,10,0,금요일,20120810,100200,2012,8,10,10,2,20120810,102000,2012,8,10,10,20,20120810,105500,2012,8,10,10,55,20120810,113600,2012,8,10,11,36,제주특별자치도,서귀포시,성산읍,농촌,읍,193775.1875,46947.668,4,산,산기타,개인(급.만성)질환,30.4,,2.8,140,83,,동부소방서,동부구조대,
20125002301S00014,산악,기타,20120811,161900,2012,여름,3,8,11,16,19,토요일,20120811,162400,2012,8,11,16,24,20120811,165000,2012,8,11,16,50,20120811,170000,2012,8,11,17,0,20120811,172000,2012,8,11,17,20,제주특별자치도,제주시,구좌읍,농촌,읍,187634.875,48410.4961,20,산,산기타,산악기타,31.1,,2.7,340,80,,동부소방서,표선센터,성읍지역대
20125001201S01332,산악,인명구조,20120816,133300,2012,여름,3,8,16,13,33,목요일,20120816,133600,2012,8,16,13,36,20120816,135500,2012,8,16,13,55,20120816,145800,2012,8,16,14,58,20120816,151200,2012,8,16,15,12,제주특별자치도,제주시,오라이동,도시,동,154704.5313,47144.1133,13,산,산기타,개인(급.만성)질환,30.8,,2.8,20,85,,제주소방서,제주구조대,
20125001201S01351,산악,인명구조,20120818,32700,2012,여름,3,8,18,3,27,토요일,20120818,33100,2012,8,18,3,31,20120818,33700,2012,8,18,3,37,20120818,42000,2012,8,18,4,20,20120818,42700,2012,8,18,4,27,제주특별자치도,제주시,건입동,도시,동,157843.5156,52737.9219,3,산,산기타,자살기도(산악),28.1,,0.4,0,91,,제주소방서,제주구조대,
20125004201S00409,산악,인명구조,20120829,125700,2012,여름,3,8,29,12,57,수요일,20120829,125900,2012,8,29,12,59,20120829,130500,2012,8,29,13,5,20120829,132900,2012,8,29,13,29,20120829,133500,2012,8,29,13,35,제주특별자치도,서귀포시,성산읍,농촌,읍,190273.1406,49840.7578,4,산,산기타,자살기도(산악),28.5,,3.1,200,92,,동부소방서,동부구조대,
20125001201S01536,산악,인명검색,20120902,130100,2012,가을,3,9,2,13,1,일요일,20120902,130200,2012,9,2,13,2,20120902,140100,2012,9,2,14,1,20120902,170000,2012,9,2,17,0,20120902,180000,2012,9,2,18,0,제주특별자치도,제주시,아라일동,도시,동,159302.4375,45770.5117,30,산,산기타,산악기타,26.1,,6,70,78,,제주소방서,제주구조대,
20125004201S00437,산악,인명구조,20120905,123000,2012,가을,3,9,5,12,30,수요일,20120905,123200,2012,9,5,12,32,20120905,123800,2012,9,5,12,38,20120905,133500,2012,9,5,13,35,20120905,134500,2012,9,5,13,45,제주특별자치도,서귀포시,성산읍,농촌,읍,194255.6406,46317.9609,5,산,정상,산악기타,25.9,,2.2,360,84,,동부소방서,동부구조대,
20125001201S01576,산악,안전조치,20120908,165100,2012,가을,3,9,8,16,51,토요일,20120908,165100,2012,9,8,16,51,20120908,172500,2012,9,8,17,25,20120908,174400,2012,9,8,17,44,20120908,175800,2012,9,8,17,58,제주특별자치도,제주시,이도이동,도시,동,158398.4063,50456.9688,9,산,산기타,산악기타,24.7,,2.3,340,86,,제주소방서,제주구조대,
20125004201S00446,산악,인명구조,20120909,114000,2012,가을,3,9,9,11,40,일요일,20120909,114700,2012,9,9,11,47,20120909,122000,2012,9,9,12,20,20120909,124200,2012,9,9,12,42,20120909,132800,2012,9,9,13,28,제주특별자치도,제주시,봉개동,도시,동,162362.875,49883.875,30,산,산기타,일반조난,21.1,1.1,2.5,70,97,,동부소방서,동부구조대,
20125002201S00631,산악,인명구조,20120919,141500,2012,가을,3,9,19,14,15,수요일,20120919,142200,2012,9,19,14,22,20120919,153000,2012,9,19,15,30,20120919,170000,2012,9,19,17,0,20120919,181000,2012,9,19,18,10,제주특별자치도,서귀포시,안덕면,농촌,면,138076.2344,22802.9375,18,산,산기타,일반조난,26.1,,3.2,290,39,,서귀포소방서,서귀포구조대,
20125002104S00053,산악,기타,20120926,150200,2012,가을,3,9,26,15,2,수요일,20120926,150500,2012,9,26,15,5,20120926,152000,2012,9,26,15,20,20120926,154000,2012,9,26,15,40,20120926,161000,2012,9,26,16,10,제주특별자치도,서귀포시,법환동,도시,동,154389.5938,23584.8828,15,산,산기타,산악기타,25.2,,3.7,70,65,,서귀포소방서,대신센터,
20125001201S01682,산악,인명검색,20120927,72800,2012,가을,3,9,27,7,28,목요일,20120927,72800,2012,9,27,7,28,20120927,74000,2012,9,27,7,40,20120927,95000,2012,9,27,9,50,20120927,102000,2012,9,27,10,20,제주특별자치도,제주시,아라일동,도시,동,158898.6719,42902.6133,8,산,산기타,산악기타,19.7,,1.4,110,88,,제주소방서,제주구조대,
20125001110S00224,산악,인명구조,20121001,115300,2012,가을,4,10,1,11,53,월요일,20121001,115600,2012,10,1,11,56,20121001,121500,2012,10,1,12,15,20121001,130000,2012,10,1,13,0,20121001,132100,2012,10,1,13,21,제주특별자치도,제주시,조천읍,농촌,읍,168835.1094,47334.0039,17,산,산기타,산악기타,21.9,,3.4,340,65,,동부소방서,조천센터,
20125001112S00173,산악,기타,20121007,150900,2012,가을,4,10,7,15,9,일요일,20121007,151200,2012,10,7,15,12,20121007,152000,2012,10,7,15,20,20121007,200000,2012,10,7,20,0,20121007,203000,2012,10,7,20,30,제주특별자치도,제주시,해안동,도시,동,148842.5469,46566.9492,4,산,계곡,산악기타,22.9,,5.4,50,59,,제주소방서,노형센터,
20125002201S00716,산악,인명구조,20121025,121600,2012,가을,4,10,25,12,16,목요일,20121025,121800,2012,10,25,12,18,20121025,121900,2012,10,25,12,19,20121025,130000,2012,10,25,13,0,20121025,132500,2012,10,25,13,25,제주특별자치도,서귀포시,하원동,도시,동,149749.0938,27295.5039,17,산,산기타,일반조난,22,,2.7,160,57,,서귀포소방서,서귀포구조대,
20125003104S00119,산악,인명구조,20121029,143800,2012,가을,4,10,29,14,38,월요일,20121029,144700,2012,10,29,14,47,20121029,145800,2012,10,29,14,58,20121029,145800,2012,10,29,14,58,20121029,151500,2012,10,29,15,15,제주특별자치도,서귀포시,대정읍,농촌,읍,127652.9141,27311.668,10,산,산기타,산악기타,20.3,,3.2,230,55,,서부소방서,대정센터,
20125004201S00540,산악,인명구조,20121109,121400,2012,가을,4,11,9,12,14,금요일,20121109,121500,2012,11,9,12,15,20121109,123300,2012,11,9,12,33,20121109,124800,2012,11,9,12,48,20121109,132000,2012,11,9,13,20,제주특별자치도,제주시,구좌읍,농촌,읍,190273.1406,49840.7578,17,산,산기타,산악기타,15.9,,2.3,50,62,,동부소방서,동부구조대,
20125002201S00754,산악,인명구조,20121111,152500,2012,가을,4,11,11,15,25,일요일,20121111,152700,2012,11,11,15,27,20121111,155000,2012,11,11,15,50,20121111,163000,2012,11,11,16,30,20121111,165000,2012,11,11,16,50,제주특별자치도,서귀포시,하원동,도시,동,149749.0938,27295.5039,20,산,산기타,일반조난,14.8,,4.9,290,56,,서귀포소방서,서귀포구조대,
20125001201S01985,산악,인명구조,20121126,134900,2012,가을,4,11,26,13,49,월요일,20121126,135800,2012,11,26,13,58,20121126,142000,2012,11,26,14,20,20121126,145000,2012,11,26,14,50,20121126,152900,2012,11,26,15,29,제주특별자치도,서귀포시,남원읍,농촌,읍,164970.2969,37639.1055,13,산,산기타,산악기타,12.5,,3.6,320,56,,제주소방서,제주구조대,
20125001201S02015,산악,인명구조,20121202,112600,2012,겨울,4,12,2,11,26,일요일,20121202,113400,2012,12,2,11,34,20121202,114900,2012,12,2,11,49,20121202,121500,2012,12,2,12,15,20121202,125600,2012,12,2,12,56,제주특별자치도,제주시,봉개동,도시,동,165026.1563,42880.7344,10,산,산기타,일반조난,9.8,,4.5,50,84,,제주소방서,제주구조대,
20125002103S00098,산악,안전조치,20121202,181300,2012,겨울,4,12,2,18,13,일요일,20121202,181600,2012,12,2,18,16,20121202,185700,2012,12,2,18,57,20121202,190000,2012,12,2,19,0,20121202,192000,2012,12,2,19,20,제주특별자치도,서귀포시,하원동,도시,동,150641.7031,30649.5449,7,산,산기타,산악기타,10.6,,3,50,65,,서귀포소방서,중문센터,
20125002201S00807,산악,인명구조,20121202,181300,2012,겨울,4,12,2,18,13,일요일,20121202,181600,2012,12,2,18,16,20121202,184000,2012,12,2,18,40,20121202,185500,2012,12,2,18,55,20121202,191500,2012,12,2,19,15,제주특별자치도,서귀포시,하원동,도시,동,150641.7031,30649.5449,20,산,산기타,일반조난,10.6,,3,50,65,,서귀포소방서,서귀포구조대,
20125001108S00140,산악,안전조치,20121204,194700,2012,겨울,4,12,4,19,47,화요일,20121204,195000,2012,12,4,19,50,20121204,195500,2012,12,4,19,55,20121204,201500,2012,12,4,20,15,20121204,202000,2012,12,4,20,20,제주특별자치도,제주시,구좌읍,농촌,읍,177193.9219,56091.7773,2,산,산기타,일반조난,7.3,,4.5,320,55,,동부소방서,구좌센터,
20125004201S00591,산악,인명구조,20121220,184200,2012,겨울,4,12,20,18,42,목요일,20121220,185100,2012,12,20,18,51,20121220,192700,2012,12,20,19,27,20121220,195200,2012,12,20,19,52,20121220,203400,2012,12,20,20,34,제주특별자치도,제주시,구좌읍,농촌,읍,174178.9531,54225.4609,32,산,산기타,일반조난,5.9,,2.2,110,68,,동부소방서,동부구조대,
20125001201S02129,산악,인명구조,20121226,95800,2012,겨울,4,12,26,9,58,수요일,20121226,95900,2012,12,26,9,59,20121226,102700,2012,12,26,10,27,20121226,114000,2012,12,26,11,40,20121226,120500,2012,12,26,12,5,제주특별자치도,서귀포시,남원읍,농촌,읍,164948.3125,37646.8008,20,산,산기타,개인(급.만성)질환,6.4,,1.2,50,70,,제주소방서,제주구조대,
20135001201S00032,산악,인명구조,20130108,111000,2013,겨울,1,1,8,11,10,화요일,20130108,120200,2013,1,8,12,2,20130108,122200,2013,1,8,12,22,20130108,125000,2013,1,8,12,50,20130108,132700,2013,1,8,13,27,제주특별자치도,제주시,봉개동,도시,동,165585.125,44148.9219,14,산,산기타,산악기타,5.7,,3.8,340,56,,제주소방서,제주구조대,
20135004201S00016,산악,인명검색,20130112,192400,2013,겨울,1,1,12,19,24,토요일,20130112,192400,2013,1,12,19,24,20130112,201400,2013,1,12,20,14,20130112,205000,2013,1,12,20,50,20130112,214500,2013,1,12,21,45,제주특별자치도,서귀포시,남원읍,농촌,읍,164440.2188,32251.7598,36,산,산기타,일반조난,10.1,,2.1,50,66,,동부소방서,동부구조대,
20135001201S00070,산악,인명구조,20130117,105100,2013,겨울,1,1,17,10,51,목요일,20130117,105100,2013,1,17,10,51,20130117,134100,2013,1,17,13,41,20130117,165000,2013,1,17,16,50,20130117,171800,2013,1,17,17,18,제주특별자치도,서귀포시,남원읍,농촌,읍,168913,31716.6152,20,산,정상,일반조난,5.1,,3.1,290,49,,제주소방서,제주구조대,
20135001201S00121,산악,인명구조,20130126,93700,2013,겨울,1,1,26,9,37,토요일,20130126,93700,2013,1,26,9,37,20130126,100700,2013,1,26,10,7,20130126,132000,2013,1,26,13,20,20130126,142700,2013,1,26,14,27,제주특별자치도,서귀포시,남원읍,농촌,읍,164948.3125,37646.8008,13,산,산기타,개인(급.만성)질환,5.4,,3.9,360,52,,제주소방서,제주구조대,
20135001201S00252,산악,인명구조,20130221,40300,2013,겨울,1,2,21,4,3,목요일,20130221,41200,2013,2,21,4,12,20130221,44000,2013,2,21,4,40,20130221,52500,2013,2,21,5,25,20130221,64500,2013,2,21,6,45,제주특별자치도,제주시,해안동,도시,동,149366.5156,45875.5508,20,산,산기타,산악기타,2.5,,0.5,230,68,,제주소방서,제주구조대,
20135003105S00021,산악,인명구조,20130404,194200,2013,봄,2,4,4,19,42,목요일,20130404,194700,2013,4,4,19,47,20130404,200500,2013,4,4,20,5,20130404,203500,2013,4,4,20,35,20130404,211000,2013,4,4,21,10,제주특별자치도,서귀포시,안덕면,농촌,면,135406.4844,34813.9961,10,산,능선,일반조난,15,,2.7,90,58,,서부소방서,안덕센터,
20135004201S00138,산악,안전조치,20130412,145500,2013,봄,2,4,12,14,55,금요일,20130412,150800,2013,4,12,15,8,20130412,162200,2013,4,12,16,22,20130412,164200,2013,4,12,16,42,20130412,173500,2013,4,12,17,35,제주특별자치도,서귀포시,남원읍,농촌,읍,174482.8594,35364.4297,15,산,산기타,일반조난,15.7,,3.4,320,22,,동부소방서,동부구조대,
20135001201S00537,산악,안전조치,20130413,170500,2013,봄,2,4,13,17,5,토요일,20130413,170500,2013,4,13,17,5,20130413,172500,2013,4,13,17,25,20130413,181500,2013,4,13,18,15,20130413,184000,2013,4,13,18,40,제주특별자치도,제주시,오등동,도시,동,158201.2031,42134.5586,10,산,산기타,산악기타,19.8,,2.5,90,36,,제주소방서,제주구조대,
20135002108S00025,산악,인명구조,20130415,145500,2013,봄,2,4,15,14,55,월요일,20130415,150900,2013,4,15,15,9,20130415,153000,2013,4,15,15,30,20130415,154000,2013,4,15,15,40,20130415,165000,2013,4,15,16,50,제주특별자치도,서귀포시,표선면,농촌,면,172083.0781,37414.8906,15,산,산기타,일반조난,19.2,,3.6,270,19,,동부소방서,남원센터,
