resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20165002103S00001,수난,인명검색,20160104,140300,2016,겨울,1,1,4,14,3,월요일,20160104,140500,2016,1,4,14,5,20160104,141200,2016,1,4,14,12,20160104,145000,2016,1,4,14,50,20160104,152800,2016,1,4,15,28,제주특별자치도,서귀포시,하원동,도시,동,148745.87,22205.17,7,하천ㆍ바다,강바다,익수,15.5,,1.9,180,51,,서귀포소방서,중문센터,
20165004201S00011,수난,인명구조,20160105,131500,2016,겨울,1,1,5,13,15,화요일,20160105,131600,2016,1,5,13,16,20160105,132800,2016,1,5,13,28,20160105,134000,2016,1,5,13,40,20160105,140100,2016,1,5,14,1,제주특별자치도,서귀포시,성산읍,농촌,읍,192890.2,42652.23,7,하천ㆍ바다,강바다,익수,6.5,,3.7,360,91,,동부소방서,동부구조대,
20165001201S00051,수난,인명구조,20160109,163300,2016,겨울,1,1,9,16,33,토요일,20160109,163300,2016,1,9,16,33,20160109,163900,2016,1,9,16,39,20160109,165600,2016,1,9,16,56,20160109,171500,2016,1,9,17,15,제주특별자치도,제주시,용담이동,도시,동,154865.42,52474.13,6,하천ㆍ바다,강바다,익수,7.6,,3.3,290,54,,제주소방서,제주구조대,
20165001102S00004,수난,인명구조,20160109,163300,2016,겨울,1,1,9,16,33,토요일,20160109,163300,2016,1,9,16,33,20160109,163900,2016,1,9,16,39,20160109,165600,2016,1,9,16,56,20160109,171500,2016,1,9,17,15,제주특별자치도,제주시,용담이동,도시,동,154865.42,52474.13,0.5,하천ㆍ바다,하천,익수,7.6,,3.3,290,54,,제주소방서,삼도센터,
20165002201S00069,수난,인명구조,20160123,192300,2016,겨울,1,1,23,19,23,토요일,20160123,192400,2016,1,23,19,24,20160123,193100,2016,1,23,19,31,20160123,194000,2016,1,23,19,40,20160123,195000,2016,1,23,19,50,제주특별자치도,서귀포시,서귀동,도시,동,159413.17,21876.7,2,하천ㆍ바다,강바다,익수,-2.5,,0.8,290,82,1.5,서귀포소방서,서귀포구조대,
20165001102S00034,수난,인명구조,20160203,224400,2016,겨울,1,2,3,22,44,수요일,20160203,224500,2016,2,3,22,45,20160203,224800,2016,2,3,22,48,20160203,225300,2016,2,3,22,53,20160203,232400,2016,2,3,23,24,제주특별자치도,제주시,삼도이동,도시,동,155637.93,52876.13,1,하천ㆍ바다,강바다,익수,5.7,,2,320,53,,제주소방서,삼도센터,
20165001201S00237,수난,인명구조,20160203,224400,2016,겨울,1,2,3,22,44,수요일,20160203,224500,2016,2,3,22,45,20160203,224800,2016,2,3,22,48,20160203,225300,2016,2,3,22,53,20160203,231000,2016,2,3,23,10,제주특별자치도,제주시,삼도이동,도시,동,155637.93,52876.13,2,하천ㆍ바다,강바다,익수,5.7,,2,320,53,,제주소방서,제주구조대,
20165002201S00107,수난,안전조치,20160205,144400,2016,겨울,1,2,5,14,44,금요일,20160205,144600,2016,2,5,14,46,20160205,145100,2016,2,5,14,51,20160205,150000,2016,2,5,15,0,20160205,150500,2016,2,5,15,5,제주특별자치도,서귀포시,서귀동,도시,동,159592.33,22154.14,2,하천ㆍ바다,"하천,바다 기타",수난기타,11.4,,4.3,180,51,,서귀포소방서,서귀포구조대,
20165002201S00125,수난,안전조치,20160212,203900,2016,겨울,1,2,12,20,39,금요일,20160212,204200,2016,2,12,20,42,20160212,204900,2016,2,12,20,49,20160212,205100,2016,2,12,20,51,20160212,205400,2016,2,12,20,54,제주특별자치도,서귀포시,서귀동,도시,동,159839.99,22336.56,1,하천ㆍ바다,"하천,바다 기타",자살기도,15.5,,3.2,230,98,,서귀포소방서,서귀포구조대,
20165003201S00080,수난,인명구조,20160213,160800,2016,겨울,1,2,13,16,8,토요일,20160213,160900,2016,2,13,16,9,20160213,163200,2016,2,13,16,32,20160213,165900,2016,2,13,16,59,20160213,173000,2016,2,13,17,30,제주특별자치도,서귀포시,대정읍,농촌,읍,126389.22,22607.91,25,하천ㆍ바다,강바다,수난기타,15.9,,5.4,230,98,,서부소방서,서부구조대,
20165003104S00029,수난,인명구조,20160213,160800,2016,겨울,1,2,13,16,8,토요일,20160213,161000,2016,2,13,16,10,20160213,161500,2016,2,13,16,15,20160213,165900,2016,2,13,16,59,20160213,171000,2016,2,13,17,10,제주특별자치도,서귀포시,대정읍,농촌,읍,126389.22,22607.91,3.7,하천ㆍ바다,"하천,바다 기타",수난기타,15.9,,5.4,230,98,,서부소방서,대정센터,
20165001201S00338,수난,인명구조,20160219,74800,2016,겨울,1,2,19,7,48,금요일,20160219,74800,2016,2,19,7,48,20160219,75100,2016,2,19,7,51,20160219,80000,2016,2,19,8,0,20160219,81100,2016,2,19,8,11,제주특별자치도,제주시,삼도이동,도시,동,155705.17,52862.07,2,하천ㆍ바다,강바다,익수,9.3,,2,230,73,,제주소방서,제주구조대,
20165001102S00042,수난,인명구조,20160219,74800,2016,겨울,1,2,19,7,48,금요일,20160219,74800,2016,2,19,7,48,20160219,75100,2016,2,19,7,51,20160219,80400,2016,2,19,8,4,20160219,83100,2016,2,19,8,31,제주특별자치도,제주시,삼도이동,도시,동,155705.17,52862.07,1,하천ㆍ바다,강바다,익수,9.3,,2,230,73,,제주소방서,삼도센터,
20165002201S00160,수난,인명검색,20160224,192800,2016,겨울,1,2,24,19,28,수요일,20160224,192800,2016,2,24,19,28,20160224,193800,2016,2,24,19,38,20160224,221000,2016,2,24,22,10,20160224,222500,2016,2,24,22,25,제주특별자치도,서귀포시,법환동,도시,동,153958.89,21034.56,8,하천ㆍ바다,"하천,바다 기타",수난기타,3.6,,1.5,290,49,,서귀포소방서,서귀포구조대,
20165002104S00035,수난,인명검색,20160224,192800,2016,겨울,1,2,24,19,28,수요일,20160224,192800,2016,2,24,19,28,20160224,193800,2016,2,24,19,38,20160224,222000,2016,2,24,22,20,20160224,224000,2016,2,24,22,40,제주특별자치도,서귀포시,법환동,도시,동,153958.89,21034.56,2,하천ㆍ바다,강바다,자살기도,3.6,,1.5,290,49,,서귀포소방서,대신센터,
20165001301S00005,수난,기타,20160227,111200,2016,겨울,1,2,27,11,12,토요일,20160227,111200,2016,2,27,11,12,20160227,111900,2016,2,27,11,19,20160227,170000,2016,2,27,17,0,20160227,171000,2016,2,27,17,10,제주특별자치도,제주시,추자면,농촌,면,137756.06,99586.15,5,하천ㆍ바다,"하천,바다 기타",수난기타,13,,4.5,270,67,,제주소방서,항만센터,추자지역대
20165001201S00389,수난,인명구조,20160227,125300,2016,겨울,1,2,27,12,53,토요일,20160227,125400,2016,2,27,12,54,20160227,130400,2016,2,27,13,4,20160227,133900,2016,2,27,13,39,20160227,142000,2016,2,27,14,20,제주특별자치도,제주시,외도이동,도시,동,147062.02,50119.23,11,하천ㆍ바다,"하천,바다 기타",익수,13.6,,5.1,270,67,,제주소방서,제주구조대,
20165001112S00084,수난,기타,20160227,125300,2016,겨울,1,2,27,12,53,토요일,20160227,125400,2016,2,27,12,54,20160227,130400,2016,2,27,13,4,20160227,133900,2016,2,27,13,39,20160227,140500,2016,2,27,14,5,제주특별자치도,제주시,외도이동,도시,동,147062.02,50119.23,4,하천ㆍ바다,"하천,바다 기타",무동력수상레저,13.6,,5.1,270,67,,제주소방서,노형센터,
20165001301S00006,수난,기타,20160228,90000,2016,겨울,1,2,28,9,0,일요일,20160228,90000,2016,2,28,9,0,20160228,90600,2016,2,28,9,6,20160228,155000,2016,2,28,15,50,20160228,160000,2016,2,28,16,0,제주특별자치도,제주시,추자면,농촌,면,137482.1405,100397.4282,4,하천ㆍ바다,"하천,바다 기타",선박,11.9,,0.7,200,52,,제주소방서,항만센터,추자지역대
20165001110S00043,수난,안전조치,20160311,75800,2016,봄,1,3,11,7,58,금요일,20160311,75800,2016,3,11,7,58,20160311,80700,2016,3,11,8,7,20160311,101000,2016,3,11,10,10,20160311,103000,2016,3,11,10,30,제주특별자치도,제주시,조천읍,농촌,읍,166203.31,55265.97,3,하천ㆍ바다,"하천,바다 기타",선박,4.1,,4.1,340,51,,동부소방서,조천센터,
20165001110S00045,수난,인명구조,20160314,233500,2016,봄,1,3,14,23,35,월요일,20160314,233500,2016,3,14,23,35,20160314,234000,2016,3,14,23,40,20160315,10000,2016,3,15,1,0,20160315,13600,2016,3,15,1,36,제주특별자치도,제주시,조천읍,농촌,읍,168555.05,55890.93,2,하천ㆍ바다,강바다,익수,6.7,,2.3,360,61,,동부소방서,조천센터,
20165004201S00141,수난,인명구조,20160314,233500,2016,봄,1,3,14,23,35,월요일,20160314,233500,2016,3,14,23,35,20160314,235900,2016,3,14,23,59,20160315,10000,2016,3,15,1,0,20160315,12600,2016,3,15,1,26,제주특별자치도,제주시,조천읍,농촌,읍,168555.05,55890.93,30,하천ㆍ바다,"하천,바다 기타",차량추락,6.7,,2.3,360,61,,동부소방서,동부구조대,
20165001201S00506,수난,인명구조,20160314,233500,2016,봄,1,3,14,23,35,월요일,20160314,233500,2016,3,14,23,35,20160314,235000,2016,3,14,23,50,20160315,10000,2016,3,15,1,0,20160315,11700,2016,3,15,1,17,제주특별자치도,제주시,조천읍,농촌,읍,168555.05,55890.93,15,하천ㆍ바다,강바다,차량추락,6.7,,2.3,360,61,,제주소방서,제주구조대,
20165001112S00112,수난,안전조치,20160317,23200,2016,봄,1,3,17,2,32,목요일,20160317,23300,2016,3,17,2,33,20160317,24000,2016,3,17,2,40,20160317,24100,2016,3,17,2,41,20160317,24900,2016,3,17,2,49,제주특별자치도,제주시,도두일동,도시,동,150174.63,51344.41,4,하천ㆍ바다,강바다,익수,9.9,,0.6,200,63,,제주소방서,노형센터,
20165003102S00044,수난,인명검색,20160318,200100,2016,봄,1,3,18,20,1,금요일,20160318,200200,2016,3,18,20,2,20160318,200900,2016,3,18,20,9,20160318,202500,2016,3,18,20,25,20160318,205000,2016,3,18,20,50,제주특별자치도,제주시,애월읍,농촌,읍,135289.37,45279.8,5.9,하천ㆍ바다,"하천,바다 기타",수난기타,13.7,,2.6,290,95,,서부소방서,애월센터,
20165002110S00019,수난,인명구조,20160320,135500,2016,봄,1,3,20,13,55,일요일,20160320,135600,2016,3,20,13,56,20160320,140300,2016,3,20,14,3,20160320,143000,2016,3,20,14,30,20160320,144100,2016,3,20,14,41,제주특별자치도,서귀포시,남원읍,농촌,읍,166381.61,24129.78,3,하천ㆍ바다,강바다,수난기타,15.1,,1.9,160,68,,서귀포소방서,효돈센터,
20165002108S00027,수난,인명구조,20160320,135500,2016,봄,1,3,20,13,55,일요일,20160320,135600,2016,3,20,13,56,20160320,140300,2016,3,20,14,3,20160320,142200,2016,3,20,14,22,20160320,151200,2016,3,20,15,12,제주특별자치도,서귀포시,남원읍,농촌,읍,166381.61,24129.78,9,하천ㆍ바다,강바다,수난기타,15.1,,1.9,160,68,,동부소방서,남원센터,
20165002201S00216,수난,인명구조,20160320,135500,2016,봄,1,3,20,13,55,일요일,20160320,135600,2016,3,20,13,56,20160320,140500,2016,3,20,14,5,20160320,142600,2016,3,20,14,26,20160320,145100,2016,3,20,14,51,제주특별자치도,서귀포시,남원읍,농촌,읍,166381.61,24129.78,7,하천ㆍ바다,"하천,바다 기타",익수,15.1,,1.9,160,68,,서귀포소방서,서귀포구조대,
20165002106S00005,수난,인명구조,20160322,144000,2016,봄,1,3,22,14,40,화요일,20160322,144100,2016,3,22,14,41,20160322,144500,2016,3,22,14,45,20160322,144700,2016,3,22,14,47,20160322,155700,2016,3,22,15,57,제주특별자치도,서귀포시,성산읍,농촌,읍,192941.16,47552.54,2,하천ㆍ바다,강바다,익수,15.9,,4.2,160,60,,동부소방서,성산센터,
20165003103S00018,수난,안전조치,20160327,212100,2016,봄,1,3,27,21,21,일요일,20160327,212300,2016,3,27,21,23,20160327,213000,2016,3,27,21,30,20160327,213300,2016,3,27,21,33,20160327,214700,2016,3,27,21,47,제주특별자치도,제주시,한경면,농촌,면,122247.57,29817.17,7,하천ㆍ바다,강바다,수난기타,9.3,,7.4,340,42,,서부소방서,한경센터,
20165004201S00210,수난,인명검색,20160409,185800,2016,봄,2,4,9,18,58,토요일,20160409,190000,2016,4,9,19,0,20160409,192200,2016,4,9,19,22,20160409,200000,2016,4,9,20,0,20160409,202400,2016,4,9,20,24,제주특별자치도,제주시,구좌읍,농촌,읍,182848.81,57408.07,15,하천ㆍ바다,강바다,익수,15.5,,1.9,20,81,,동부소방서,동부구조대,
20165002201S00285,수난,인명구조,20160412,73200,2016,봄,2,4,12,7,32,화요일,20160412,73200,2016,4,12,7,32,20160412,73600,2016,4,12,7,36,20160412,74200,2016,4,12,7,42,20160412,75600,2016,4,12,7,56,제주특별자치도,서귀포시,서홍동,도시,동,158851.1,21901.61,2,하천ㆍ바다,강바다,자살기도,12.2,,3.1,50,73,,서귀포소방서,서귀포구조대,
20165002102S00013,수난,인명구조,20160412,73200,2016,봄,2,4,12,7,32,화요일,20160412,73200,2016,4,12,7,32,20160412,73800,2016,4,12,7,38,20160412,74000,2016,4,12,7,40,20160412,80000,2016,4,12,8,0,제주특별자치도,서귀포시,서홍동,도시,동,158851.1,21901.61,3,하천ㆍ바다,"하천,바다 기타",자살기도,12.2,,3.1,50,73,,서귀포소방서,동홍센터,
20165001102S00073,수난,기타,20160419,111400,2016,봄,2,4,19,11,14,화요일,20160419,111500,2016,4,19,11,15,20160419,112000,2016,4,19,11,20,20160419,112000,2016,4,19,11,20,20160419,112400,2016,4,19,11,24,제주특별자치도,제주시,용담삼동,도시,동,152794.82,52972.19,3,하천ㆍ바다,강바다,자살기도,15.4,,3,20,70,,제주소방서,삼도센터,
20165003102S00065,수난,인명구조,20160430,154800,2016,봄,2,4,30,15,48,토요일,20160430,154900,2016,4,30,15,49,20160430,155500,2016,4,30,15,55,20160430,155600,2016,4,30,15,56,20160430,163000,2016,4,30,16,30,제주특별자치도,제주시,애월읍,농촌,읍,136133.74,47405.03,5,하천ㆍ바다,강바다,수난기타,20.5,,4.5,50,51,,서부소방서,애월센터,
20165002201S00361,수난,인명구조,20160504,132400,2016,봄,2,5,4,13,24,수요일,20160504,132600,2016,5,4,13,26,20160504,134900,2016,5,4,13,49,20160504,134900,2016,5,4,13,49,20160504,135900,2016,5,4,13,59,제주특별자치도,서귀포시,서귀동,도시,동,159147.13,22315.83,4,하천ㆍ바다,하천,자살기도,20.4,,3.7,230,62,,서귀포소방서,서귀포구조대,
20165001201S00881,수난,기타,20160505,223300,2016,봄,2,5,5,22,33,목요일,20160505,223400,2016,5,5,22,34,20160505,224700,2016,5,5,22,47,20160505,232900,2016,5,5,23,29,20160505,234600,2016,5,5,23,46,제주특별자치도,제주시,도두일동,도시,동,150964.17,51818.02,9,하천ㆍ바다,강바다,수난기타,17.3,0.4,4.4,270,90,,제주소방서,제주구조대,
20165001112S00178,수난,인명검색,20160505,223300,2016,봄,2,5,5,22,33,목요일,20160505,223400,2016,5,5,22,34,20160505,224100,2016,5,5,22,41,20160505,234100,2016,5,5,23,41,20160505,234200,2016,5,5,23,42,제주특별자치도,제주시,도두일동,도시,동,150964.17,51818.02,4,하천ㆍ바다,"하천,바다 기타",수난기타,17.3,0.4,4.4,270,90,,제주소방서,노형센터,
20165001201S00882,수난,기타,20160506,60800,2016,봄,2,5,6,6,8,금요일,20160506,60800,2016,5,6,6,8,20160506,62200,2016,5,6,6,22,20160506,73000,2016,5,6,7,30,20160506,74500,2016,5,6,7,45,제주특별자치도,제주시,도두일동,도시,동,150966,51817.54,9,하천ㆍ바다,강바다,수난기타,17.6,,1.7,50,93,,제주소방서,제주구조대,
20165002201S00368,수난,인명구조,20160507,234900,2016,봄,2,5,7,23,49,토요일,20160507,235000,2016,5,7,23,50,20160508,500,2016,5,8,0,5,20160508,2500,2016,5,8,0,25,20160508,3200,2016,5,8,0,32,제주특별자치도,서귀포시,서홍동,도시,동,157655.93,21968.41,4,하천ㆍ바다,강바다,수난기타,18.2,,1.2,360,58,,서귀포소방서,서귀포구조대,
20165001102S00088,수난,인명구조,20160508,42400,2016,봄,2,5,8,4,24,일요일,20160508,42600,2016,5,8,4,26,20160508,43000,2016,5,8,4,30,20160508,45500,2016,5,8,4,55,20160508,50500,2016,5,8,5,5,제주특별자치도,제주시,건입동,도시,동,156067.25,52756.81,2,하천ㆍ바다,강바다,수난기타,15.1,,0.8,180,48,,제주소방서,삼도센터,
20165001201S00894,수난,인명구조,20160508,42400,2016,봄,2,5,8,4,24,일요일,20160508,42600,2016,5,8,4,26,20160508,43100,2016,5,8,4,31,20160508,45000,2016,5,8,4,50,20160508,52200,2016,5,8,5,22,제주특별자치도,제주시,건입동,도시,동,156067.25,52756.81,3,하천ㆍ바다,강바다,수난기타,15.1,,0.8,180,48,,제주소방서,제주구조대,
20165002201S00380,수난,인명구조,20160511,233500,2016,봄,2,5,11,23,35,수요일,20160511,233700,2016,5,11,23,37,20160511,234500,2016,5,11,23,45,20160511,235800,2016,5,11,23,58,20160512,2600,2016,5,12,0,26,제주특별자치도,서귀포시,서귀동,도시,동,159768.12,21741.98,4,하천ㆍ바다,"하천,바다 기타",익수,14.4,,1.5,20,89,,서귀포소방서,서귀포구조대,
20165001108S00054,수난,안전조치,20160512,110800,2016,봄,2,5,12,11,8,목요일,20160512,110900,2016,5,12,11,9,20160512,111600,2016,5,12,11,16,20160512,114800,2016,5,12,11,48,20160512,115600,2016,5,12,11,56,제주특별자치도,제주시,우도면,농촌,면,195343.2,52779.29,3,하천ㆍ바다,"하천,바다 기타",수난기타,19.1,,2.4,360,76,,동부소방서,구좌센터,
20165002201S00384,수난,기타,20160512,173700,2016,봄,2,5,12,17,37,목요일,20160512,173800,2016,5,12,17,38,20160512,174500,2016,5,12,17,45,20160512,175000,2016,5,12,17,50,20160512,180600,2016,5,12,18,6,제주특별자치도,서귀포시,서홍동,도시,동,158506.92,22818.58,2,하천ㆍ바다,"하천,바다 기타",수난기타,19.8,,1.8,200,76,,서귀포소방서,서귀포구조대,
20165004201S00296,수난,기타,20160514,84200,2016,봄,2,5,14,8,42,토요일,20160514,84300,2016,5,14,8,43,20160514,90000,2016,5,14,9,0,20160514,90900,2016,5,14,9,9,20160514,91700,2016,5,14,9,17,제주특별자치도,서귀포시,성산읍,농촌,읍,191609.12,48423.96,3.7,하천ㆍ바다,"하천,바다 기타",익수,17.4,,2.9,50,84,,동부소방서,동부구조대,
20165001110S00076,수난,기타,20160517,113000,2016,봄,2,5,17,11,30,화요일,20160517,113100,2016,5,17,11,31,20160517,113800,2016,5,17,11,38,20160517,115000,2016,5,17,11,50,20160517,122100,2016,5,17,12,21,제주특별자치도,제주시,조천읍,농촌,읍,166072.94,55106.2,2,하천ㆍ바다,강바다,익수,23.1,,4.1,270,25,,동부소방서,조천센터,
20165003104S00057,수난,안전조치,20160519,172400,2016,봄,2,5,19,17,24,목요일,20160519,172400,2016,5,19,17,24,20160519,173200,2016,5,19,17,32,20160519,174500,2016,5,19,17,45,20160519,180600,2016,5,19,18,6,제주특별자치도,서귀포시,대정읍,농촌,읍,131183.56,18902.3,6,하천ㆍ바다,강바다,자살기도,23.4,,1,110,57,,서부소방서,대정센터,
20165001201S01034,수난,기타,20160529,2700,2016,봄,2,5,29,0,27,일요일,20160529,2800,2016,5,29,0,28,20160529,3600,2016,5,29,0,36,20160529,4300,2016,5,29,0,43,20160529,10000,2016,5,29,1,0,제주특별자치도,제주시,이호일동,도시,동,149202.16,50979.9,9,하천ㆍ바다,강바다,수난기타,18.3,,1.1,320,91,,제주소방서,제주구조대,
20165003201S00349,수난,인명구조,20160530,1300,2016,봄,2,5,30,0,13,월요일,20160530,1400,2016,5,30,0,14,20160530,1700,2016,5,30,0,17,20160530,2700,2016,5,30,0,27,20160530,4500,2016,5,30,0,45,제주특별자치도,제주시,한림읍,농촌,읍,131329.72,42389.59,3,하천ㆍ바다,강바다,자살기도,16.9,,1.9,230,90,,서부소방서,서부구조대,
20165003101S00033,수난,인명검색,20160530,1300,2016,봄,2,5,30,0,13,월요일,20160530,1400,2016,5,30,0,14,20160530,1600,2016,5,30,0,16,20160530,2700,2016,5,30,0,27,20160530,4000,2016,5,30,0,40,제주특별자치도,제주시,한림읍,농촌,읍,131329.72,42389.59,3.3,하천ㆍ바다,강바다,자살기도,16.9,,1.9,230,90,,서부소방서,한림센터,
20165002108S00061,수난,안전조치,20160603,95000,2016,여름,2,6,3,9,50,금요일,20160603,95100,2016,6,3,9,51,20160603,100000,2016,6,3,10,0,20160603,100800,2016,6,3,10,8,20160603,103000,2016,6,3,10,30,제주특별자치도,서귀포시,남원읍,농촌,읍,177989.52,27930.03,3,하천ㆍ바다,강바다,익수,23.2,,3.4,50,35,,동부소방서,남원센터,
